effective_time,spl_id,spl_set_id,generic_name,brand_name,manufacturer_name,nda
20201012,b17f2eb1-b860-8258-e053-2a95a90a8aa8,8bb24bac-2a86-ca63-e053-2a95a90a4158,OXYGEN,Oxygen,PURE AIR DAIGLE LLC dba Daigle Welding,NDA205767
20201204,c0c9cadc-efb8-4bff-8fc3-a13addedd3da,f6b1f516-4972-4d82-bced-113e47b41cc5,APREMILAST,Otezla,Amgen Inc,NDA205437
20190715,bd91c8de-2cfb-455e-b9bb-e1da60ec6245,45de5402-5e61-4bbd-8bbc-5e3392c9920e,POTASSIUM CHLORIDE AND DEXTROSE MONOHYDRATE,Potassium Chloride in Dextrose,Baxter Healthcare Corporation,NDA017634
20200714,c23c4bb1-0fa4-4802-a4de-a1e7e271696b,8c8acad6-44cc-43aa-966b-027e053be8f5,GLUCAGON,Glucagon,"Fresenius Kabi USA, LLC",NDA201849
20190829,c9ddc39c-bc6b-42f1-8c5f-5aff2d79c4bd,c9ddc39c-bc6b-42f1-8c5f-5aff2d79c4bd,MECLIZINE HYDROCHLORIDE,Meclizine Hydrochloride,"Rising Pharmaceuticals, Inc.",NDA010721
20200622,d9ba2cf3-8959-47bb-8996-8915042e54bc,5cea205f-e6d4-45e8-bfcc-a12a6907d5bb,FLUTICASONE PROPIONATE,ArmonAir Digihaler,"Teva Respiratory, LLC",NDA208798
20201201,ff4adc24-fa5b-45ad-839a-ea47be2afa1d,71b48f4d-9936-448c-9e3a-33f1182e1039,FUROSEMIDE,Furosemide,Cardinal Health,NDA018667
20201228,38998c7c-2544-42f7-8893-a5737766dca7,30d4c387-b99c-49f8-a8bd-de23fdafb739,DESMOPRESSIN ACETATE,Stimate,CSL Behring LLC,NDA020355
20201228,b78b7365-46d4-4038-e053-2a95a90ae596,29b547bf-c08e-14c2-e054-00144ff88e88,CHLORHEXIDINE GLUCONATE,Hibiclens,Molnlycke Health Care,NDA017768
20210104,b79c8080-fae5-1375-e053-2995a90a2db0,8aaa3667-e814-6cc5-e053-2a95a90a2e7c,LEVOTHYROXINE SODIUM,Levothyroxine Sodium,"Denton Pharma, Inc. DBA Northwind Pharmaceuticals",NDA021210
20191030,26c7c09a-3444-45f9-b8c6-6d09e719dc94,efb1d03b-2d91-406e-8110-d3a58b8fa7cc,IFOSFAMIDE,IFOSFAMIDE,Baxter Healthcare Corporation,NDA019763
20201229,55bb7452-535c-4497-865a-29f3fb72d3ff,7560c201-9246-487c-a13b-6295db04274a,EPINEPHRINE,EPIPEN,Mylan Specialty L.P.,NDA019430
20201222,b714a022-c336-0894-e053-2995a90a5b8c,a3f06243-fa03-4cbd-951a-144ec43dcdfd,TEMAZEPAM,TEMAZEPAM,American Health Packaging,NDA018163
20201230,ede97765-4775-4579-952b-ea1bb5d4eaf1,8ad3145e-00e7-4412-b9a5-06f00f264f30,MANNITOL,Mannitol,"Hospira, Inc.",NDA016269
20190301,11441238-9a98-4301-89cd-c1ae75a36354,3fe3d468-d283-4dd0-a1a7-29291a9b2d0b,DESFLURANE,SUPRANE,Baxter Healthcare Corporation,NDA020118
20151226,afcfa291-df05-4e5a-9976-87b0cc8bd378,1b51c34d-9631-4520-83af-6f6fb21a58a4,PALONOSETRON HYDROCHLORIDE,Aloxi,Eisai Inc.,NDA021372
20151118,4d523136-2ec4-4d85-9faf-801d75e24819,7733052d-177b-49da-949e-4d950bd2afeb,DIAZEPAM,Diazepam,"Teva Pharmaceuticals USA, Inc.",NDA020648
20160822,5fb39455-0e2d-4e48-af3f-6a8788077bc9,457a026c-ebce-4701-9deb-2d7652759a99,NITROGLYCERIN,Nitroglycerin In Dextrose,Baxter Healthcare Company,NDA019970
20201221,fffca385-58ed-41af-8247-60e8f0e2f520,c3be2468-45e8-4ecc-a30b-e966743a563f,SODIUM ACETATE,Sodium Acetate,"Hospira, Inc.",NDA018893
20171026,c3d10d7e-bddc-4c3c-b8c7-daf578ccf3d5,97dde5f5-a865-4af2-b562-8da72c8475f3,BETAMETHASONE DIPROPIONATE,Betamethasone Dipropionate,E. Fougera & Co. a division of Fougera Pharmaceuticals Inc.,NDA019137
20190731,e6c10808-9788-4654-bf4a-465daeea176f,5128dcfc-afbe-44b0-aab7-ce5e8e9978fe,CLOCORTOLONE PIVALATE,Clocortolone Pivalate Cream,Prasco Laboratories,NDA017765
20210111,0fa8fb58-9300-4ad5-8848-3f15aa645fb3,850a0897-a8c5-4aff-b6db-0ac2cbbab701,PREGABALIN,Lyrica,Lake Erie Medical DBA Quality Care Products LLC,NDA021446
20201130,3f552a60-0d61-49e4-9b07-4a042290fe57,1e102c44-232b-4aaf-b457-2a740c47193a,PANTOPRAZOLE SODIUM,Pantoprazole Sodium,Hikma Pharmaceuticals USA Inc.,NDA209463
20210107,b85547d8-fce6-323d-e053-2995a90a4e7e,8f9ba661-b7aa-11fc-e053-2995a90a0bd1,COLCHICINE,Gloperba,"Avion Pharmaceuticals, LLC",NDA210942
20200810,7369190f-d68c-490b-bcc8-4e8a849e2fb1,a586be28-96af-4fed-a13f-9b94fd4c7405,MEDROXYPROGESTERONE ACETATE,Provera,Pharmacia and Upjohn Company LLC,NDA011839
20200903,f22bcda2-771d-4ac9-b69b-f8fe36205568,155f0dfd-657a-4fc4-11a7-5b84cc216c4c,DEXTROSE,Dextrose,"Hospira, Inc.",NDA018561
20201102,21680ef9-07e9-4350-8f1b-51232fc3f0e1,96118395-557e-4998-842d-424a59d574b6,GANIRELIX ACETATE,Ganirelix Acetate,Organon USA Inc.,NDA021057
20190901,aaef7f8a-da44-4f2c-9bf9-2f077698fcdc,5ea7ce51-b87a-485e-b841-99466a07a4b2,COPPER,ParaGard T 380A,"CooperSurgical, Inc.",NDA018680
20210118,b92f5536-179c-6234-e053-2995a90a0f25,5e1a64c2-283a-51a7-e053-2991aa0af15f,DACTINOMYCIN,Dactinomycin,Prasco Laboratories,NDA050682
20210114,b8e8faa1-b133-450e-e053-2995a90aeace,a411c118-ef0e-4c42-9924-4a06ec690e94,SODIUM CHLORIDE,Sodium Chloride,"Asclemed USA, Inc.",NDA018803
20210108,c1e8f300-2ac2-419f-87bd-f47c5f4a9aae,cada897a-264e-450d-ae00-36e7fe747080,BECLOMETHASONE DIPROPIONATE HFA,QVAR REDIHALER,"Teva Respiratory, LLC",NDA207921
20210115,b8f30466-9023-9bd2-e053-2995a90a391f,4304955f-8ac5-4c18-9998-a8d747709a8d,ALLOPURINOL,Allopurinol,REMEDYREPACK INC.,NDA018877
20201030,015f6ec5-1754-4d8a-acd3-4868a97577d0,8eb172da-dcd4-4660-4a8f-ad44a14b4af7,SODIUM CHLORIDE,Sodium Chloride,"Hospira, Inc.",NDA018803
20210119,b94462e4-cc24-59ea-e053-2995a90aac5d,d21979ec-271f-4e4a-8d4d-d561b8a0f563,MEDROXYPROGESTERONE ACETATE,medroxyprogesterone acetate,REMEDYREPACK INC.,NDA020246
20210115,89baf632-786b-4a2c-ae95-4277fcd8d3fd,793d033d-d341-4910-8dda-d43d8fd03a4d,SUCRALFATE,Sucralfate,A-S Medication Solutions,NDA018333
20210101,df47793e-33f4-4823-b58f-ad991b48b22f,9f9dd7b9-a072-46d0-a8b5-b3e138c85f1c,CELECOXIB,CELEBREX,Proficient Rx LP,NDA020998
20210115,e31190d1-069f-4cb9-8861-2045ee65594d,2a51b0de-47d6-455e-a94c-d2c737b04ff7,CRIZOTINIB,Xalkori,Pfizer Laboratories Div Pfizer Inc,NDA202570
20210120,4308adb4-7ed3-4112-8247-88c2536ec7b1,3c557fac-29ec-483f-b691-8a935d4decc3,VOXELOTOR,OXBRYTA,Global Blood Therapeutics Inc.,NDA213137
20210120,b95a381a-2bc8-769c-e053-2995a90ab09b,3f50d26a-5991-4e3f-b91f-473168298b09,LEVOTHYROXINE SODIUM,Levothyroxine sodium,REMEDYREPACK INC.,NDA021342
20201026,60a672cf-3914-4cab-ac1c-c511e00b05b8,2c203482-8a04-40fc-93d2-74b30dec7742,EPHEDRINE SULFATE,EPHEDRINE SULFATE,"Par Pharmaceutical, Inc.",NDA213994
20210101,b9d4350d-be39-c7e1-e053-2a95a90ad2d3,863f2711-582f-4ccb-aae8-9bb18fa4df53,NITROGEN,Nitrogen,"Roberts Oxygen Company, Inc",NDA205850
20210119,b93a6d39-5bc1-5d2e-e053-2995a90a7dd1,db32bc55-f295-4d87-9dbb-0a2f45573dcf,DROSPIRENONE,SLYND,"Exeltis USA, Inc.",NDA211367
20210119,bd0503c2-ae69-4252-acc9-35cb06c67a98,b72d8187-dfcc-4ea0-b5e9-c0be95b69a27,TRANYLCYPROMINE SULFATE,PARNATE,Concordia Pharmaceuticals Inc.,NDA012342
20210118,b9333ce2-424b-2595-e053-2995a90acb46,bdee7e7a-688e-4171-a8cf-deefc42bfb04,EMTRICITABINE,Emtriva,REMEDYREPACK INC.,NDA021500
20200813,87d20511-42c5-4d42-b6bb-f12541bca4e7,0093b694-9fcb-46ae-b1ab-7d0fa204c6c8,HYDROCORTISONE ACETATE,Cortifoam,Meda Pharmaceuticals,NDA017351
20210203,8be837d3-5313-41cb-9267-52ae094b8ff2,ee6a0830-d5b2-41f7-8451-3d449d8f292e,ALBUTEROL SULFATE,Albuterol Sulfate HFA,A-S Medication Solutions,NDA021457
20210202,a63cf68b-06bc-4471-a4e5-dc05d1d4c363,03880372-2c68-45c6-a53a-f420c49541d6,RILPIVIRINE HYDROCHLORIDE,EDURANT,"Janssen Products, LP",NDA202022
20210122,ba4f6e53-b7b8-5c44-e053-2995a90a5a2f,ba4f927a-4bbe-0d87-e053-2995a90a8c20,NAPROXEN SODIUM,naproxen sodium,Bionpharma Inc.,NDA021920
20201201,7489d782-f66d-4818-9398-566fdf8402a9,e00521d3-84f1-4586-b4a8-9dc17ffffcb1,SODIUM PHENYLACETATE AND SODIUM BENZOATE,Ammonul,Bausch Health US LLC,NDA020645
20210126,95fe59d1-cb2f-473e-9a55-5572f3cf739e,b972af81-3a37-40be-9fe1-3ddf59852528,GUANFACINE,Intuniv,"Takeda Pharmaceuticals America, Inc.",NDA022037
20210204,cc9d83d5-54ea-42e5-bb34-d4b182a44e79,560d7864-96b8-466f-a540-588d40b15298,NITROGLYCERIN,Nitrostat,A-S Medication Solutions,NDA021134
20210122,84e465bb-a14a-4c64-af6f-f7de9689fc1f,19ae37c6-1eaf-4164-8853-a5f32338e240,POTASSIUM CHLORIDE,Potassium Chloride,Sandoz Inc.,NDA019123
20201130,0ee88fed-f00f-4c05-9d26-579399ef38f4,21149cc3-049b-43e2-b141-c9499160556c,FOSTAMATINIB,TAVALISSE,"Rigel Pharmaceuticals, Inc.",NDA209299
20191205,8e4b06b5-7335-49ae-bb11-1a4195716664,9ce19944-dd88-4a7b-84ca-b07f4ec23bad,HYDROCORTISONE,CORTEF,Pharmacia and Upjohn Company LLC,NDA008697
20190712,d6d75cac-3593-4d01-907a-dec39d3cdf1c,b7afe34d-b70f-41a5-b89c-561bdf29f046,GADOBUTROL,Gadavist,Bayer HealthCare Pharmaceuticals Inc.,NDA201277
20210211,bb134dcd-fa8b-1429-e053-2a95a90a2ada,4b6b2ce1-e34c-3921-e054-00144ff8d46c,BUMETANIDE,Bumetanide,"NuCare Pharmaceuticals, Inc.",NDA018225
20210211,bb14cafb-a8ff-5b6a-e053-2995a90ab47a,5175cf13-0609-187d-e054-00144ff8d46c,ENALAPRIL MALEATE,Enalapril Maleate,"NuCare Pharmaceuticals, Inc.",NDA018998
20210211,bb17d441-0ecb-f7f6-e053-2a95a90a4679,61d1088e-b3c8-a1ce-e053-2a91aa0aee73,NITROGLYCERIN,Nitrostat,"NuCare Pharmaceuticals,Inc.",NDA021134
20210211,bb125fd3-bb46-10cc-e053-2995a90a334d,54d90668-5237-4330-e054-00144ff88e88,ALBUTEROL SULFATE,VENTOLIN HFA,"NuCare Pharmaceuticals,Inc.",NDA020983
20210210,baff9baa-f149-c7e9-e053-2995a90a4306,f7d63f3f-5303-48ab-bce2-35fd62c45799,QUAZEPAM,Quazepam,"Atland Pharmaceuticals, LLC",NDA018708
20200423,ab87dd62-b7a0-4b0c-92e3-a14eac38b76e,d5051fbc-846b-4946-82df-341fb1216341,OLANZAPINE,Zyprexa,Eli Lilly and Company,NDA020592
20210127,f54571bb-4a69-4326-aad3-96b1b7198b6d,222b630b-7e09-43b4-9894-3d87f10add91,GLIMEPIRIDE,AMARYL,Sanofi-Aventis U.S. LLC,NDA020496
20210209,4442d047-296b-4256-98bf-c8ec6327d69a,c8d43c13-abea-4b37-b5e2-76d2624589c3,MORPHINE SULFATE,Morphine Sulfate,"Hospira, Inc.",NDA202515
20210219,90431f15-b2b6-42e9-8532-9eaaa3ac4a52,116f9ade-1bdc-4162-98d8-d3a0c592f419,MINOCYCLINE,ZILXI,VYNE Pharmaceuticals Inc.,NDA213690
20210217,711915f0-e15a-4427-a7ce-b339b49ddb3d,d92c5d6b-ff10-4087-36a2-1cfc464cb967,ALBUTEROL SULFATE,VENTOLIN HFA,GlaxoSmithKline LLC,NDA020983
20210223,7f720aed-d706-45ef-b8a4-08e7956bf410,08ea92cc-4a0f-44c9-9edf-71f67e014431,GUAIFENESIN,Mucinex,A-S Medication Solutions,NDA021282
20210127,98c63fbc-9ef9-45bf-a00a-fa72002b6a2c,26756ac7-a80c-49db-97bb-351f76ad8a71,CALCIPOTRIENE,calcipotriene,Mayne Pharma,NDA022563
20210223,21824a18-3b8c-48af-89bb-63f50d4e96c4,0fed2822-3a03-4b64-9857-c682fcd462bc,SPIRONOLACTONE,Aldactone,Pfizer Laboratories Div Pfizer Inc,NDA012151
20210217,cccddde4-ca61-3a25-fbba-c97fdcfd5f9e,466273b1-c9fc-3930-c94b-aa11394d5140,GABAPENTIN,Gralise,Almatica Pharma LLC,NDA022544
20200413,ffc5b181-ff54-4ad6-b6d5-793ac052041f,f49c6978-ca7b-4a66-919b-757f8f92ef64,NALOXEGOL OXALATE,MOVANTIK,AstraZeneca Pharmaceuticals LP,NDA204760
20210216,bb7dbc0b-af3a-ef0b-e053-2a95a90a87a8,701f9826-2887-5b9f-e053-2a91aa0a9e3d,SILVER SULFADIAZINE,Silver Sulfadiazine,"NuCare Pharmaceuticals,Inc.",NDA018810
20210223,bc08f08f-a040-347b-e053-2a95a90adf6f,46ef8e2e-ae63-6a3c-e054-00144ff8d46c,RALTEGRAVIR,ISENTRESS,"NuCare Pharmaceuticals,Inc.",NDA022145
20210301,bc7eddf3-6d8d-1d95-e053-2995a90aed9e,75d5611a-f9e0-1841-e053-2991aa0af415,FUROSEMIDE,FUROSEMIDE,"HF Acquisition Co LLC, DBA HealthFirst",NDA018667
20210223,19fe94da-2284-4732-93b0-202c0183620b,e23a92e6-3445-4ba7-9ad2-86a3eec1717e,LIDOCAINE,Lidocaine,A-S Medication Solutions,NDA020612
20210225,3d0de6fb-6d76-4ad8-8cb6-cabd6d4513f0,c76c7bcb-d481-43ff-809b-da8e0e88f096,SUCRALFATE,Sucralfate,Dash Pharmaceuticals LLC,NDA019183
20210218,69abc49f-2bef-43ee-bbc9-05bca26caefe,542f22e8-dad2-47a8-93b6-30936715d73b,CLONAZEPAM,Klonopin,"Genentech, Inc.",NDA017533
20210209,18c746d7-d17e-44e4-b6cf-096b41c9590c,8ac112c3-1e06-4fdb-a7af-2ee988de5b15,LEVOTHYROXINE SODIUM,Levothyroxine Sodium,Bryant Ranch Prepack,NDA021342
20210216,39a6d7f8-a5b1-4dbb-a1d2-ba8e9536ff48,a7b5d043-da63-499c-b8bd-adf9295a6975,DESLORATADINE,Clarinex,A-S Medication Solutions,NDA021165
20210212,3ac66b17-3e99-4e85-bdf3-ee219c10c18d,a88d9010-55fb-4a02-baff-042cd27688ea,ANIDULAFUNGIN,ERAXIS,Roerig,NDA021632
20210223,577620f0-eb08-40b0-b602-3ec43f690611,051742b5-b0f0-44a5-8d31-3288527b0638,PHENYTOIN,Dilantin-125,Parke-Davis Div of Pfizer Inc,NDA008762
20210218,6c23f1a5-9a1a-4cc4-96a1-9e3af7f35bf5,d2133bc3-9c15-48bd-8b16-b8995a6a14cd,LEVOCARNITINE,CARNITOR,"Leadiant Biosciences, Inc.",NDA018948
20210223,7716987a-b7e7-4b0d-a684-702e3869f6c7,acdd5932-375b-4966-8a06-3806ab74c36d,ACLIDINIUM BROMIDE,Tudorza Pressair,AstraZeneca Pharmaceuticals LP,NDA202450
20210218,eeb50540-f7e8-4267-a1e8-2a51405a07ee,48435969-7c5a-47d0-b0be-8549bbf5725f,DICLOFENAC EPOLAMINE,diclofenac epolamine,"Quality Care Products, LLC",NDA021234
20210222,bbf44b18-5d72-164d-e053-2995a90a67af,7470a1ed-bc00-cb52-e053-2a91aa0a5c7d,ACETIC ACID,Acetic Acid,"NuCare Pharmaceuticals,Inc.",NDA012179
20210304,868f69cf-89dc-4c9a-a7a5-eee582f2dacb,cdeded66-0017-42cf-9471-13f231014323,AMINOLEVULINIC ACID HYDROCHLORIDE,GLEOLAN,NX DEVELOPMENT CORP,NDA208630
20191231,9b000715-626d-60fa-e053-2995a90ab202,9d815416-11c9-470e-a82f-89b0bf232e12,LEVOTHYROXINE SODIUM ANHYDROUS,Levothyroxine Sodium,Par Pharmaceutical Inc.,NDA202231
20181121,0dbe88ae-05f6-4743-a24f-adc5c10a762e,4a48e24c-9280-47fe-b200-9b79a7f6bd96,LEVONORGESTREL/ETHINYL ESTRADIOL AND ETHINYL ESTRADIOL,camrese Lo,"Teva Pharmaceuticals USA, Inc.",NDA022262
20201201,18a458cc-976a-4019-bd85-18f55a224f45,39631f1f-5d19-43c1-b504-bf56d991ed97,ENALAPRIL MALEATE,Vasotec,Bausch Health US LLC,NDA018998
20210301,ccb47a51-8ba1-42fb-b3a4-ecce6ee15475,5c264f39-d23f-4bfb-9b67-fb7b005bbb44,DICLOFENAC SODIUM,Diclofenac Sodium,A-S Medication Solutions,NDA022122
20210216,22ce7e61-648f-4680-b024-f35096bf5d82,1ec2b62b-6bf5-4d70-8824-9d90e2d87a68,MOMETASONE FUROATE,ASMANEX,Merck Sharp & Dohme Corp.,NDA021067
20210310,602b8c9d-5b4a-4d0d-a15d-6a89fe21bd6c,e292786a-29f5-a77b-fbef-ef0a6f23ae71,DIVALPROEX SODIUM,Divalproex Sodium Delayed Release (Sprinkle),Sandoz Inc.,NDA019680
20210107,91a131a0-5737-44f2-a81b-bfac95d8ea63,1a7cb212-56e4-4b9d-a73d-bfee7fe4735e,DAROLUTAMIDE,NUBEQA,Bayer HealthCare Pharmaceuticals Inc.,NDA212099
20210310,97ba8d8c-7a73-497f-b2d7-d777a33ad7ac,9a7b3837-e038-48bf-97e9-78ad463760dc,METHYLPREDNISOLONE ACETATE,Depo-Medrol,Pharmacia & Upjohn Company LLC,NDA011757
20210315,bd95eef1-b754-d72f-e053-2a95a90a8cc4,75d68f19-424c-109e-e053-2991aa0ac857,FUROSEMIDE,FUROSEMIDE,"HF Acquisition Co LLC, DBA HealthFirst",NDA018667
20210310,54b4f076-3b81-4c72-b019-5bf701a94571,ef18a92f-ba83-4bb0-808b-d09d736f6a81,EPINEPHRINE,EPINEPHRINE,"Hospira, Inc.",NDA209359
20210309,7d38f103-6946-462c-9243-b722ce709a49,90b94524-f913-48b3-3771-7b2fcffd888a,FENTANYL CITRATE,ACTIQ,"Cephalon, Inc.",NDA020747
20210303,588ce5ef-5687-4ce6-878b-677212bdc0f3,08d08721-1f4c-478a-8abf-d9c402d50553,VORICONAZOLE,VFEND,Roerig,NDA021267
20210311,bd44312b-a0a0-20a4-e053-2995a90a707a,fbb9b312-0664-4a6f-9111-69a7749311e0,AZITHROMYCIN DIHYDRATE,Zithromax,REMEDYREPACK INC.,NDA050784
20200616,74c49cb6-c091-4989-b36f-f327e22d73bc,92a58ebb-748d-49f4-bf11-ecbcf5424152,RIVASTIGMINE,Rivastigmine,Sandoz Inc,NDA022083
20210311,bd48e808-322a-2204-e053-2995a90a9d93,b5e4ae80-b223-5cad-e053-2995a90a6863,EPINEPHRINE,epinephrine,AvKARE,NDA020800
20210309,342f37f4-99cd-44f8-8653-92fcc1b37008,342f37f4-99cd-44f8-8653-92fcc1b37008,ALBUTEROL SULFATE,Albuterol Sulfate,Preferred Pharmaceuticals Inc.,NDA020503
20180831,157bf930-0843-478f-abb7-1329e3aca606,e45c75dc-d381-475b-b649-a871c8a36e60,METHYLPHENIDATE HYDROCHLORIDE,methylphenidate hydrochloride CD,"Lannett Company, Inc.",NDA021259
20210310,0838fc53-35f9-4f09-be39-1412b4cd6988,cd11c435-b0f0-4bb9-ae78-60f101f3703f,NALTREXONE,VIVITROL,"Alkermes, Inc.",NDA021897
20200828,df4c4985-5325-494d-8c45-2d3b3095cd42,dd546a0e-e5be-4232-8ad8-fcd7d5f9a903,CYCLOBENZAPRINE HYDROCHLORIDE,Cyclobenzaprine Hydrochloride,Amneal Pharmaceuticals of New York LLC,NDA021777
20210309,bd1b1025-d888-ab5f-e053-2a95a90a22fb,f8a2c4b7-a162-48ab-90b0-350e4da25c66,ALBUTEROL SULFATE,Albuterol Sulfate,Sandoz Inc,NDA020503
20210211,29feed9f-c971-4c63-bcfc-0776c12215cf,90876802-0e3a-44c9-9ff7-1754dfbe736a,CLOZAPINE,Clozaril,"HLS Therapeutics (USA), Inc.",NDA019758
20190617,84adb4d0-1581-4923-a872-33cbe47c6c16,2ec5c30f-4eb8-48a5-83c4-236450413464,DEXTROAMPHETAMINE SULFATE,Dextroamphetamine Sulfate Extended-Release,Amneal Pharmaceuticals of New York LLC,NDA017078
20210401,708cf16b-de7e-4987-86b4-84c1ca71b76c,3cf2f439-0e97-443e-8e33-25ecef616f6c,BRIVARACETAM,Briviact,"UCB, Inc.",NDA205836
20210402,90d99e44-e302-43ca-9442-1e96e426e088,51e4144a-489e-436c-609a-39305f8f56ba,PANTOPRAZOLE SODIUM,Protonix I.V.,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",NDA020988
20201001,deb51c76-8aa5-467c-bd6c-5799b694dc98,f1ab1a22-2b99-4d27-8b5a-9c3bcd5e3040,IRON SUCROSE,Venofer,"Fresenius Medical Care Holdings, Inc.",NDA021135
20210322,ff672faf-8ed6-41f4-9abe-3031e9cb6de1,44fa506b-90ac-42de-831b-5f3f1a500fc0,CLINDAMYCIN PHOSPHATE,clindamycin phosphate,Baxter Healthcare Corporation,NDA208083
20210331,fd8c5d57-0173-4f62-8ff0-d8147986a976,fd8c5d57-0173-4f62-8ff0-d8147986a976,DRONABINOL,Dronabinol,Major Pharmaceuticals,NDA018651
20210402,33a8b137-6998-4a68-9abd-d86baecc4ea0,6e89a7d9-4da4-42aa-b7f8-c602c24eefe5,TRANEXAMIC ACID,Cyklokapron,Pfizer Laboratories Div Pfizer Inc,NDA019281
20210326,adb1801c-0fb5-4e16-b969-1db91230e0b9,adb1801c-0fb5-4e16-b969-1db91230e0b9,DRONABINOL,Dronabinol,"Ascend Laboratories, LLC",NDA018651
20210222,bc7d0bd5-9661-4513-9ba8-40d796532a8d,fcaaa6dc-74e8-4fb8-800c-5574bf0f8de9,RALOXIFENE HYDROCHLORIDE,Evista,Eli Lilly and Company,NDA020815
20200822,5499cfac-9147-4d5d-a8cb-f8d64f1481af,5499cfac-9147-4d5d-a8cb-f8d64f1481af,NICARDIPINE HYDROCHLORIDE,Cardene IV,Baxter Healthcare Corporation,NDA019734
20210331,bed534d5-3e6d-ec66-e053-2a95a90a002c,7bccc474-01aa-4e2e-8329-3932634ac05c,FLUTICASONE PROPIONATE AND SALMETEROL,ADVAIR DISKUS,REMEDYREPACK INC.,NDA021077
20210311,1ed58c21-506b-4d44-bfd9-482b77510cb8,5e5d9488-d9d0-4b37-b535-941d66c3430d,COLCHICINE,Colchicine,Bryant Ranch Prepack,NDA022352
20210201,6eabc444-932f-496c-b7b4-574634008418,2b34d62d-e02a-4af3-bc0d-1571dd4ee76d,LORLATINIB,Lorbrena,Pfizer Laboratories Div Pfizer Inc,NDA210868
20210326,be7683a9-8c51-eabf-e053-2995a90a09db,3045987c-1ae5-4a85-b69f-05c6b76d60e6,AZITHROMYCIN DIHYDRATE,Zithromax,REMEDYREPACK INC.,NDA050711
20210324,c01dd133-beaf-4a23-8d24-68bc250f25a3,bfef9e19-d0f5-40fa-954c-b73c812eb242,VILAZODONE HYDROCHLORIDE,VIIBRYD,Cardinal Health,NDA022567
20210329,a8e19399-8eac-4e47-9083-bdae3f716a3a,88e0f275-dd7b-447d-b9d3-316a06da934f,DIAZEPAM,Diastat,"Bausch Health US, LLC",NDA020648
20210406,9c482705-bbe3-4ca9-9531-797df1da1716,b8fd5c06-0f71-4699-8c5b-1a8868cb7da2,MANNITOL,Mannitol,"General Injectables & Vaccines, Inc",NDA016269
20180301,ae3211d2-bff5-47ba-a683-331c32499f62,57b4eec1-49e1-432c-95ae-0fe36e32d64b,DANTROLENE SODIUM,Dantrium,"Par Pharmaceutical, Inc.",NDA017443
20210408,d3009052-885c-43d3-8aba-1fde3e93afc4,7cb637af-228a-452e-ae7e-f627902be10a,OXYGEN,OXYGEN,"Airgas Usa, LLC",NDA205840
20210414,b40718c6-8e52-4981-bc81-a3b929eb5ebb,b0915068-cfd4-4d72-b9f8-7e31fe83cd1e,FLORBETABEN F 18,Neuraceq,"Life Molecular Imaging, SA",NDA204677
20210408,bf75caa7-45e8-835e-e053-2a95a90a1a82,75d68f19-4208-109e-e053-2991aa0ac857,RILUZOLE,TIGLUTIK,"Itf Pharma, Inc.",NDA209080
20181204,6eb95fe3-4632-40f2-9567-5c7790c0a537,7efc3d9c-12f5-43f6-9a22-88d66cbe6f62,DOXERCALCIFEROL,Hectorol,Genzyme Corporation,NDA021027
20210317,bdc00a8c-dffb-470a-e053-2995a90a4cac,bdbfdbdf-6656-8438-e053-2a95a90a8975,LEVOTHYROXINE SODIUM,levothyroxine sodium,"Denton Pharma, Inc. DBA Northwind Pharmaceuticals",NDA021116
20210323,23a94887-f625-4a01-bcda-131ca5286372,accb5fe9-b3d0-4e2e-a3f0-e7d16873bbb9,KETOTIFEN FUMARATE,Equate Eye Itch Relief,"Wal-Mart Stores, Inc.",NDA021996
20210412,83f869a8-04d8-033e-0985-034865bb3892,ef3b5cbe-f9e1-c1ac-79da-cfe14e3a7e7e,PAROXETINE HYDROCHLORIDE,PAXIL,Apotex Corp,NDA020031
20210415,ac27706a-feef-47ba-b3e8-d95b3303c1e1,9cfafc70-6218-4de6-9351-cb08e6350e84,PHENYLEPHRINE HYDROCHLORIDE,Phenylephrine Hydrochloride,A-S Medication Solutions,NDA207926
20210413,099472ee-b62a-4859-babd-69ba7f23eab9,9d958b58-6c4f-4bb1-8660-cf5eac256440,LUBIPROSTONE,Lubiprostone,Par Pharmaceutical Inc.,NDA021908
20210415,831bd326-f700-48f7-8916-75af20ae1621,5e19474a-6009-4c30-9e43-523dc9d3b267,ZIPRASIDONE MESYLATE,Geodon,A-S Medication Solutions,NDA020919
20210416,85bc1c89-64e7-49f1-ad4e-a7c634dbf0da,a906a5bd-d2ec-4e35-8962-c0c86c637630,GOSERELIN ACETATE,ZOLADEX,A-S Medication Solutions,NDA019726
20210416,909ab4d8-0039-4243-9e08-645c15c1a1e5,7e9ab975-db2f-423c-a089-bc5a73313609,RIVAROXABAN,Xarelto,A-S Medication Solutions,NDA022406
20210416,d93dfb68-cd69-4e6b-9e32-032e8aceef08,1f19a016-c4fc-43c5-9990-e5f2e2776a82,DICLOFENAC EPOLAMINE,FLECTOR,IBSA Pharma Inc.,NDA021234
20210416,cb85fcfc-7098-486c-bde9-a531531b5740,4378c5b0-529f-44b4-bdf1-e9f2631df8cd,ALBUTEROL SULFATE,albuterol sulfate HFA,A-S Medication Solutions,NDA020983
